$	dollarni tashkil etadi	dollar
dnevno	kunlik	daily
dno	pastki	bottom
dns	dns	dns
dnu	pastki	bottom
do	ga	to
dob	yoshi	age
doba	yoshi	age
dobar	yaxshi	good
dobara	yaxshi	goods
dobi	yoshi	age
dobija	qabul qildi	got
dobijaju	olishadi	get
dobijali	qabul qildi	received
dobijanje	olish	obtaining
dobije	oladi	receive
dobiju	olishadi	get
dobila	qabul qildi	received
dobile	qabul qildi	got
dobili	bor	got
dobilo	qabul qildi	gained
dobio	qabul qildi	got
dobiti	olish	gain
dobitnik	g&#39;olib	winner
doboj	doboj	doboj
doboja	doboja	doboj
dobra	yaxshi	good
dobre	yaxshi	good
dobri	yaxshi	good
dobrim	yaxshi	good
dobro	yaxshi	good
dobrog	yaxshi	good
dobrom	yaxshi	good
dobru	yaxshi	good
dobu	yoshi	age
dodaje	qo&#39;shadi	adds
dodatak	qo&#39;shimcha	addition
dodati	qo&#39;shish	add
dodatna	qo&#39;shimcha	additional
dodatne	qo&#39;shimcha	additional
dodatni	qo&#39;shimcha	additional
dodatnim	qo&#39;shimcha	additional
dodatno	qo&#39;shimcha ravishda	additional
dodatu	qo&#39;shildi	added
dodavanja	qo&#39;shimchalar	passes
dodavanje	qo&#39;shmoqda	addition
dodavanjem	qo&#39;shib	adding
dodir	teginish	touch
dodirne	tegadi	touch
doduše	garchi	indeed
događa	sodir bo&#39;ladi	happens
događaj	voqea	event
događaja	voqealar	events
događaje	voqealar	events
događaji	voqealar	events
događajima	voqealar	events
događaju	voqea	happen
događanja	voqealar	happenings
dogodila	sodir bo&#39;ldi	occurred
dogodilo	sodir bo&#39;ldi	happened
dogodio	sodir bo&#39;ldi	occurred
dogovor	kelishuv	agreement
dogovora	kelishuv	agreement
dohodak	daromad	income
dohotka	daromad	sale
dojam	taassurot	impression
dojenje	emizish	breastfeeding
dojke	ko&#39;krak	breast
dok	vaqt	while
dokaz	dalil	proof
dokaza	dalil	evidences
dokazao	isbotladi	proved
dokaze	dalil	proofs
dokazi	dalil	proofs
doktor	shifokor	doctor
dokumenata	hujjatlar	documents
dokument	hujjat	document
dokumenta	hujjatlar	documents
dokumentarni	hujjatli	documentary
dokumenti	hujjatlar	documents
dokumentima	hujjatlar	documents
dokumentu	hujjat	document
dolar	dollar	dollar
dolara	dollar	dollar
dolaska	kelishi	arrival
dolaskom	kelishi	arrival
dolasku	kelishi	arrival
dolazak	kelishi	arrival
dolaze	ular kelmoqdalar	come
dolazi	kelmoqda	arrive
dolazili	keldi	come
dolazilo	kelayotgan edi	came
dolina	vodiysi	valley
dolinama	vodiylari	valleys
doline	vodiylari	valley
dolini	vodiysi	valley
dolinom	vodiysi	valley
dolinu	vodiysi	valey
dolje	pastga	down
dom	uy	home
doma	uyda	houses
domaća	mahalliy	home
domaće	mahalliy	domestic
domaćeg	mahalliy	domestic
domaći	mahalliy	home
domaćih	mahalliy	home
domaćim	mahalliy	domestic
domaćin	mezbon	host
domaćina	mezbon	the host
domena	domen	domain
domet	oralig&#39;i	reach
dominacije	hukmronlik	domination
dominantan	dominant	dominant
dominira	hukmronlik qiladi	dominates
dominiraju	hukmronlik qilmoq	dominate
domove	uylar	homes
domovina	vatan	home
domovine	vatan	country
domovini	vatan	country
domovinu	vatan	home
domu	uy	home
don	don	don
donekle	ma&#39;lum darajada	somewhat
donijela	olib keldi	brought
donijeli	olib keldi	brought
donio	olib keldi	brought
donja	pastki	donja
donje	pastki	down
donjeg	pastki	course
donjem	pastki	lower
donji	pastki	donji
donjim	pastki	down
donose	olib keling	bring
donosi	olib keladi	brings
donošenja	asrab olish	making
doprinijeli	hissa qo&#39;shdi	contribute
doprinijelo	hissa qo&#39;shdi	contributed
doprinos	hissa	contribution
doprinosi	hissa	contributes
dopušta	imkon beradi	leave
dosada	zerikish	boredom
dosegla	ga yetdi	reached
doselili	immigratsiya qilingan	moved to
doseljenika	muhojirlar	immigrants
doslovno	so&#39;zma-so&#39;z	literally
dosta	yetarli	many
dostigao	ga yetdi	reached
dostignuća	yutuqlar	achievements
dostiže	yetadi	reach
dostižu	erishish	reach
dostojevski	dostoevskiy	dostoevsky
dostojevskog	dostoevskiy	dostoevsky
dostupan	mavjud	available
dostupna	mavjud	available
dostupne	mavjud	available
dovela	olib keldi	brought
dovele	olib keldi	brought
doveli	olib keldi	brought
dovelo	led	brought
doveo	olib keldi	brought
dovesti	qo&#39;rg&#39;oshin	bring
dovode	olib boradi	bring
dovodi	olib boradi	brings
dovoljan	etarli	sufficient
dovoljno	yetarli	enough
doza	doza	dose
dozama	dozalari	doses
doze	dozalari	doses
dozvola	ruxsat	licence
dozvoljava	imkon beradi	allows
dozvoljeno	ruxsat berilgan	allowed
dozvolu	ruxsat	permission
doći	kelmoq	come
dočekao	kutib oldi	welcomed
dođe	keladi	came
došao	keldi	came
došla	keldi	came from
došle	keldi	came
došli	keldi	come
došlo	keldi	came
doživio	tajribali	experienced
doživjela	tajribali	lived
doživljaj	tajriba	experience
doživljava	kechinmalar	experiences
dr	dr	etc
draga	azizim	dear
dragan	dragan	dragan
drago	azizim	drago
drama	drama	drama
drame	drama	drama
dramski	dramatik	thespian
dražen	jahli chiqqan	dražen
draži	tizzalar	dear
dream	tush	dream
dretar	dretar	dretar
drevni	qadimiy	ancient
drevnih	avvalgilarning	ancient
drevnog	qadimiy	ancient
drina	drina	drina
drine	quritmoq	drina
drini	drini	drina
drinu	drina	drina
druga	boshqa	second
drugačije	aks holda	different
druge	boshqalar	another point of view
drugi	boshqalar	other
drugih	boshqalar	other
drugim	boshqalar	other
drugima	boshqalarga	others
drugo	ikkinchi	second
drugog	boshqa	another
drugoj	boshqa	other
drugom	boshqa	second
drugoplasirani	yuguruvchilar	runner-up
drugu	boshqa	second
društava	jamiyatlar	communities
društva	jamiyat	society
društvena	ijtimoiy	social
društvene	ijtimoiy	social
društveni	ijtimoiy	social
društvenih	ijtimoiy	social
društvenim	ijtimoiy	sociable
društveno	ijtimoiy	socially
društvenog	ijtimoiy	social
društvenoj	ijtimoiy	social
društvenom	ijtimoiy	social
društvenu	ijtimoiy	social
društvima	jamiyatlar	societies
društvo	jamiyat	society
društvu	jamiyat	society
drvar	yog&#39;och kesuvchi	drvar
drveta	daraxtlar	wood
drvo	o&#39;tin	wood
držali	o&#39;tkazildi	held
držanje	ushlab turish	keeping
držao	o&#39;tkazildi	held
držati	tutmoq	held
država	davlat	country
državama	davlatlar	states
državaupobnerpordgpgrazbod	državaupobnerpordgpgrazbod	state
države	mamlakatlar	country
državi	mamlakatlar	country
državna	davlat	national
državne	davlat	state
državni	davlat	state
državnih	davlat	state
državnim	davlat	state
državno	davlat	state
državnog	davlat	state
državnom	davlat	state
državom	davlat	state
državu	davlat	country
drže	tutmoq	held
drži	ushlab turadi	holds
du	du	du
dubica	dubika	dubica
dubine	chuqurligi	depth
duboke	chuqur	deep
duboko	chuqur	far beneath
dubrave	dublyaj	dubrave
dubrovnik	dubrovnik	dubrovnik
dubrovnika	dubrovnik	dubrovnik
dubrovnikom	dubrovnik	dubrovnik
dubrovniku	dubrovnik	dubrovnik
dubrovčani	dubrovnik fuqarolari	dubrovnik citizens
dubrovčanima	dubrovnik xalqiga	dubrovnik
dudley	dudli	dudley
duel	duel	duel
duet	duet	duet
dug	qarz	long
duga	kamalak	long
duge	kamalak	long
dugi	uzoq	long
dugih	uzoq	long
dugim	uzoq	long
dugme	tugmasini bosing	button
dugmeta	tugmasini bosing	button
dugo	uzoq	long
dugog	uzoq	longer
dugotrajne	umri uzoq	longterm
dugu	uzoq	long
duh	ruhi	spirit
duha	ruhi	spirit
duhan	tamaki	tobaco
duhana	tamaki	tobaco
duhovne	ma&#39;naviy	spiritual
duhovni	ma&#39;naviy	spiritual
duhovno	ruhiy	spiritual
duhovnog	ma&#39;naviy	spiritual
duhu	ruhi	spirit
dunav	tuna	dunav
dunava	tuna	dunav
dunja	behi	quince
dunje	behi	quinces
dućani	do&#39;konlar	stores
duša	jon	soul
dušan	dushan	dusan
duše	qalblar	souls
duško	chaqaloq	dusko
dušu	jon	soul
duž	bo&#39;ylab	along
duže	uzoqroq	longer
dužina	uzunligi	length
dužine	uzunligi	length
dužini	uzunligi	length
dužinu	uzunligi	length
dužnost	burch	duty
dužnosti	vazifalari	duty
dva	ikkita	two
dvadeset	yigirma	twenty
dvadesetog	yigirmanchi	twentieth
dvaju	ikkita	both
dvanaest	o&#39;n ikki	twelve
dvije	ikkita	two
dviju	ikkita	two
dvoboj	duel	duel
dvoboja	duel	duel
dvoje	ikkita	both
dvor	hovli	yard
dvora	sud	court
dvorac	qasr	castle
dvorana	zal	hall
dvorani	zal	hall
dvorca	qasr	castle
dvoru	hovli	palace
džamija	masjid	mosque
džamije	masjidlar	mosque
džamiji	masjid	mosque
džamiju	masjid	mosque
džeko	dzeko	dzeko
džemal	jamol	dzemal
džemaludin	djemaludin	džemaludin
džemat	jamoat	džemat
dževad	dževad	dževad
džez	jazz	jazz
džibril	jibril	gabriel
džumanamaz	jumanaz	friday prayer
e	e	is
ebu	ebu	ebu
edem	shish	edema
edema	shish	edema
edhem	edhem	edhem
edin	qiling	edin {name}
edo	edo	edo
edward	oldinga	edward
efekat	ta&#39;siri	effect
efekata	ta&#39;siri	effects
efekt	ta&#39;siri	effect
efekta	ta&#39;siri	effect
efekte	effektlari	effects
efekti	effektlari	effects
efektor	effektor	effector
efikasnost	samaradorlik	efficiency
efikasnosti	samaradorlik	efficiency
egipat	misr	egypt
egipta	misr	egypt
egiptu	misr	egypt
egipćani	misrliklar	egypt
egzistira	mavjud	exists
einstein	eynshteyn	einstein
ejalet	ejalet	eyalet
ekipa	jamoasi	team
ekipe	jamoalar	team
ekipu	jamoasi	team
ekologija	ekologiya	ecology
ekonomija	iqtisodiyot	economy
ekonomije	iqtisodiyot	economy
ekonomiji	iqtisodiyot	economy
ekonomiju	iqtisodiyot	economy
ekonomska	iqtisodiy	economic
ekonomske	iqtisodiy	economic
ekonomski	iqtisodiy	economical
ekonomskih	iqtisodiy	economic
ekonomskim	iqtisodiy	economic
ekonomsko	iqtisodiy	ecnonomic
ekonomskog	iqtisodiy	economic
ekonomskoj	iqtisodiy	economic
ekonomskom	iqtisodiy	economic
ekonomsku	iqtisodiy	economic
ekrana	ekrani	screens
ekspanziju	kengaytirish	expansion
eksperimenti	tajribalar	experiments
ekstremno	haddan tashqari	extremely
ekvador	ekvador	ecuador
el	el	el
elektriciteta	elektr energiyasi	electricity
električna	elektr	electric
električne	elektr	electrical
električni	elektr	electric
električnih	elektr	electrical
električnog	elektr	electric
električnu	elektr	electrical
elektroda	elektrod	electrode
elektrode	elektrodlar	electrodes
elektrohemija	elektrokimyo	electro-chemistry
elektrohemijske	elektrokimyoviy	electrochemical
elektrolit	elektrolit	electrolyte
elektrolita	elektrolit	electrolytes
elektroliza	elektroliz	electrolysis
elektron	elektron	electron
elektrona	elektronlari	electrone
elektronika	elektronika	elektronika
elektronski	elektron shaklda	electronic
elektrotehnike	elektrotexnika	electrical engineering
elemenata	elementlar	elements
element	element	element
elementa	element	elements
elemente	elementlar	elements
elementi	elementlar	elements
elementima	elementlar	elements
elizabeta	elizabeta	elizabeth
elizabete	elizabete	elizabeth
elizabeth	elizabet	elizabet
elizabeti	elizabeti	elizabeth
elizabetu	elizabetu	elizabeta
elvir	elvir	elvir
elvis	elvis	elvis
email	elektron pochta	e-mail
emina	emina	emina
emir	amir	emir
enciklopedija	entsiklopediya	encyklopedia
enciklopedije	entsiklopediyalar	encyclopedia
end	oxiri	end
endbmatrix	endbmatrix	end{bmatrix}
endokard	endokard	endocardium
eneja	eneja	aeneas
eneju	eneju	aeneas (ancient god)
energetski	baquvvat	energy
energija	energiya	energy
energije	energiya	energy
energijom	energiya	energy
energiju	energiya	energy
eng	eng	eng
engl	engl	"abbreviation of word ""engleski""(english)"
engleska	angliya	england
engleske	angliya	england
engleski	inglizcha	english
engleskih	inglizcha	english
engleskim	ingliz tilida	english
engleskog	inglizcha	english
engleskoj	angliyada	england
engleskom	ingliz tilida	english
englesku	inglizcha	england
englezi	inglizcha	british
enigmatika	enigmatika	enigmatic
enkidu	enkidu	enkidu
enklava	anklav	enclave
enklave	anklav	enclave
enklavu	anklav	enclave
entiteta	tashkilot	entities
enver	enver	enver
enzima	ferment	enzymes
enzimi	fermentlar	enzymes
ep	ep	ep,abrevation for european football championship
epa	yaxshi	epos
epidemija	epidemiya	epidemics
epizoda	epizod	episode
epohe	davr	epoch
epsilon	epsilon	epsilon
epu	epu	epic
era	davri	era
ere	davri	era
eric	erik	eric
ermenija	armaniston	ermenija
estetika	estetika	esthetics
estonija	estoniya	estonia
estonije	estoniya	estonia
estoniji	estoniya	estonia
et	va boshqalar	et
etan	etan	etan
etanol	etanol	ethanol
ethernet	ethernet	ethernet
etika	axloq	ethics
etimologija	etimologiya	etymology
etnička	etnik	etnic
etničke	etnik	ethnical
etnički	etnik	etnical
etničkih	etnik	ethnic
etničkim	etnik	ethnic
etničko	etnik	etnic
etničkog	etnik	ethnic
eu	yi	eu
euklid	evklid	euclid
euro	evroga tushdi	euro
eurosong	evroga teng	eurosong
eventualne	yakuniy	eventual
eventualno	ehtimol	eventually
evo	bu yerda	here is
evolucija	evolyutsiyasi	evolution
evolucije	evolyutsiyasi	evolution
evolventa	jalb qilmoq	evolution
evropa	evropa	europe
evrope	evropa	europe
evropi	evropa	europe
evropljana	evropaliklar	europeans
evropljani	evropaliklar	europeans
evropom	evropa	europe
evropska	evropa	european
evropske	evropa	european
evropski	evropa	european
evropskih	evropa	european
evropskim	evropa	europian
evropsko	evropa	european
evropskog	evropa	european
evropskoj	evropa	european
evropskom	evropa	european
evropsku	evropa	europian
evropu	evropa	europe
fabrika	zavod	factory
fabrike	zavod	factories
fabula	fitna	plot
facebook	facebook	facebook
facto	fakto	facto
fadil	beadab	fadil
faktor	omil	factor
faktora	omil	factors
faktori	omillar	factors
fakultet	fakulteti	faculty
fakulteta	fakulteti	colleges
fakultetu	fakulteti	faculty
farska	farsa	faroe
faruk	faruk	faruk  (first name)
fatima	fatima	fatima
faza	faza	phase
faze	faza	phases
fazi	faza	phase
fazu	faza	phase
fbih	fbih	federation bih
fc	fc	fc
fe	fe	fe
februar	fevral	february
februara	fevral	february
februaru	fevral	february
federacija	federatsiyasi	federation
federacije	federatsiyasi	federation
federaciji	federatsiyasi	federation
federalna	federal	federal
federalne	federal	federal
federalni	federal	federal
federativna	federal	federal
federativne	federal	federal
feldspat	dala shpati	feldspat
feminizam	feminizm	feminism
fenol	fenol	phenole
fenoli	fenollar	phenoles
fenomen	hodisa	phenomenon
ferdinand	ferdinand	ferdinand
ferhadija	ferxadiya	ferhadija
ferhatović	ferhatović	ferhatovic
feromon	feromon	feromon
festival	festival	festival
festivala	festival	festival
festivali	festivallar	festival
festivalima	festivallar	festivals
festivalskih	festival	festival
festivalu	festival	festival
fiba	fiba	fiba
fifa	ellikta	fifa
figura	shakl	figure
fikret	fikr	fikret
fikreta	fikrlar	fikreta
filatelija	mehr bilan	philately
filip	filip	phillip
filipa	filipa	filip
filipini	filippin	philippines
filipović	filipović	filipovic
film	film	movie
filma	film	movie
filmografija	filmografiya	filmography
filmova	filmlar	films
filmovi	filmlar	films
filmske	film	movie
filmski	kinematik	movie
filmskom	film	movie
filmu	film	movie
filozof	faylasuf	philospher
filozofa	faylasuf	philosophers
filozofi	faylasuflar	philosophers
filozofija	falsafa	philosophy
filozofije	falsafa	philosophy
filozofiji	falsafa	philosophy
filozofiju	falsafa	philosophy
filozofska	falsafiy	philosophical
filozofske	falsafiy	philosophical
filozofski	falsafiy jihatdan	philosophical
finale	final	final
finalu	yakuniy	final
finansije	moliya	finance
finansijskih	moliyaviy	financial
finska	finlyandiya	finland
finske	fincha	finland
finski	fincha	finnish
finskoj	finlyandiyada	finland
firefox	firefox	firefox
firma	qattiq	firm
firme	firmalar	company
firmi	firmalar	firmi
fizici	fizika	physics
fizika	fizika	physics
fizike	fizika	physics
fizička	jismoniy	physical
fizičke	jismoniy	physical
fizički	jismoniy	physical
fizičkih	jismoniy	fizical
fizičkog	jismoniy	physical
fk	fk	fk,abbrevation for football club
florida	florida	florida
fluida	suyuqlik	fluid
fojnica	fojnica	fojnica
fojnice	fojnice	fojnica
fojnici	fojnici	fojnica
folikula	follikul	follicles
folk	xalq	folk
fond	fond	fund
fondacija	jamg&#39;arma	foundation
for	uchun	for
forma	shakl	form
formacija	hosil bo&#39;lishi	formation
formacije	hosil bo&#39;lishi	formation
formalne	rasmiy	formal
formalno	rasmiy ravishda	formally
format	format	format
forme	shakllari	forms
formi	shakllari	forms
formira	shakllari	formed
formiraju	shakl	form
formirala	hosil bo&#39;lgan	formed
formirali	hosil bo&#39;lgan	formated
formiran	hosil bo&#39;lgan	formed
formirana	hosil bo&#39;lgan	forming
formiranja	hosil bo&#39;lishi	forming
formiranje	shakllantirish	forming
formu	shakl	form
formula	formula	formula
formule	formula	formula
forum	forum	forum
fosfat	fosfatdan iborat	fosfats
fosfor	fosforga boy	phosphor
fosfora	fosforga boy	phosphor
fosili	qoldiqlari	fossils
fotografija	fotografiya	photography
fotografije	fotosuratlar	photographs
fotosinteza	fotosintez	photosynthesis
fotosinteze	fotosintez	photosynthesis
fotosintezu	fotosintez	photosynthesis
foča	fokus	foca
foče	fokus	foča
foči	o&#39;choqlar	foca
fr	fr	french
fra	fra	friar
frame	ramka	frame
france	fransuz	france
francisco	fransisko	francisco
francuska	frantsiya	french
francuske	fransuz	french
francuski	fransuz	french
francuskih	fransuz	french
francuskim	fransuz	french
francuskog	fransuz	french
francuskoj	frantsiya	france
francuskom	frantsuz tilida	french
francusku	frantsiya	french
francuza	fransuz	french
francuzi	frantsuzlar	french
franje	frensis	franciscan
franjevački	fransisk	fransican
franjevci	fransisklar	franciscans
franjo	franjo	franjo
franz	frantsuz	franz
freddie	freddi	freddie
frekvencija	chastotasi	frequency
frekvencije	chastotalar	frequencies
frenkie	frenkie	frenkie
friedrich	fridrix	friedrich
front	old tomon	front
frontu	old tomon	front
fuad	fuad	fuad
fudbal	futbol	football, soccer
fudbaler	futbolchi	football player
fudbalski	futbol	football
fudbalskog	futbol	soccer
funkcija	funktsiyasi	function
funkcije	vazifalari	functions
funkciji	funktsiyasi	function
funkciju	funktsiyasi	function
fuzije	termoyadroviy	fusion
ga	ga	it
gabela	gabela	gabela
gabriella	gabriella	gabriella
gacko	gacko	gacko
gaj	daraxtzor	grove
galenit	galena	galenite
